jd filt fluxerr adjflux
2458204 zg 4.669662849489655 3.627219433804669
2458207 zg 7.848320531200703 -2.6122373312881564
2458207 zg 7.7420002199986975 10.301752937939682
2458210 zg 14.216994460637357 15.82733836234192
2458233 zg 5.061576273390057 4.243065706167869
2458236 zg 11.705355311984174 14.625224288341826
2458236 zg 11.100548492733015 4.1196694611233795
2458246 zg 2.8295226232211745 -1.7896145714674674
2458262 zg 4.635381952664384 2.6477454649947845
2458269 zg 9.74391863213807 13.169441865085076
2458272 zg 2.610505483242175 -0.9616710329823093
2458275 zg 1.930287114561393 1.1920002023944676
2458281 zg 2.686765512055811 -2.9631696143670183
2458284 zg 2.339136306897146 3.873217665909351
2458288 zg 3.096529892946881 -0.48615828337642597
2458295 zg 8.286984597163011 -14.442115158400625
2458298 zg 6.472995015254415 5.358761207087639
2458304 zg 2.5451959510153257 1.7966060135035207
2458307 zg 2.6129109552372762 -0.8429570314089858
2458334 zg 3.028832640854559 -3.313133574117657
2458337 zg 2.8243152475738547 -2.025191082803758
2458345 zg 3.6032958942746602 5.110029021489936
2458363 zg 3.5290972220522137 -6.192198983260326
2458494 zg 3.0010641362926176 -4.472720910844259
2458527 zg 5.15887025348736 -2.495044257762217
2458541 zg 3.2965957401592045 2.769785393427668
2458560 zg 4.40118853833891 6.7350084803369725
2458568 zg 5.025175333537958 0.1107015001081777
2458574 zg 2.475832295318528 -1.7896145714674674
2458581 zg 3.0428130971131 -2.729322515697092
2458584 zg 2.850448314804302 -0.8429570314089858
2458587 zg 8.167363838862565 8.761878231391307
2458591 zg 14.78004853298091 -8.22445963081735
2458606 zg 2.096884135976233 -3.313133574117657
2458617 zg 5.0105544461075 2.89193777656817
2458636 zg 2.0377497583994675 0.3502160969790111
2458639 zg 2.3155572868064533 2.5258178877417663
2458642 zg 2.1957072407357603 2.6477454649947845
2458645 zg 5.6441661119548865 0.5901723026542811
2458650 zg 10.25171517552488 12.906335117533473
2458657 zg 2.7766721847544416 7.238929142340652
2458665 zg 2.4351848016596493 2.404002558237778
